sucursal_nombre,producto_marca,product_name,producto_code,clasificacion,stock_actual,inventario_ideal,producto_costo_unitario,semana,ano
NORTE,DONSSON,DAB02982025,025 DA2982,AAA,24,20,48785.61,34,2025
NORTE,DONSSON,DAB08108025,025 DA8108,A,28,15,20187.1,34,2025
NORTE,AUT*PARTS,DCE00580189,189 G580,A,33,19,6622.46,34,2025
NORTE,BALDWIN,BLS00136125,125 B205,AAA,13,14,55139.42,34,2025
NORTE,DONSSON,DAR03066025,025 DA3066,A,13,12,19283.91,34,2025
NORTE,DONSSON,DAB14772025,025 DA4772A,A,13,14,9112.4,34,2025
NORTE,BALDWIN,BCS10035125,125 BF788,A,12,13,20672.76,34,2025
NORTE,BALDWIN,BCS00014125,125 BF970,A,19,16,25238.31,34,2025
NORTE,BALDWIN,BLS00052125,125 B227,A,14,14,14911.99,34,2025
NORTE,DONSSON,DAE02260025,025 DA2260,A,2,15,46052.18,34,2025
NORTE,BALDWIN,BLS00111125,125 BT339,A,20,13,23075.15,34,2025
NORTE,AUT*PARTS,DCS00680189,189 GS680,A,2,11,15557.49,34,2025
NORTE,BALDWIN,BLS10023125,125 BT261,A,13,12,20952.85,34,2025
NORTE,DONSSON,DAB04783025,025 DA4783,A,13,12,11951.86,34,2025
NORTE,DONSSON,DAB02028025,025 DA2028,A,12,12,20835.64,34,2025
NORTE,BALDWIN,BCS00249125,125 BF7632,A,22,12,27090.89,34,2025
NORTE,BALDWIN,BCS00242125,125 BF7674D,A,10,10,39531.3,34,2025
NORTE,MOBIL NACIONAL,ALG15W40030,030 MX15W40-4,AAA,1,13,101958.13,34,2025
NORTE,AUT*PARTS,DCE00905189,189 G905,A,20,15,5431.88,34,2025
NORTE,BALDWIN,BLS00001125,125 B2,A,30,11,15975.33,34,2025
NORTE,BALDWIN,BCE00609125,125 PF7735,A,10,11,39956.05,34,2025
NORTE,DONSSON,DAB08190025,025 DA8190,A,27,14,22069.66,34,2025
NORTE,AUT*PARTS,DCS00342189,189 GS342,A,13,12,9624.05,34,2025
NORTE,DONSSON,DAE04066025,025 DA4066,A,11,9,13494.34,34,2025
NORTE,DONSSON,DAE02983025,025 DA2983,A,35,16,10565.22,34,2025
NORTE,BALDWIN,BLS10286125,125 BD50000,A,18,11,94550.23,34,2025
NORTE,BALDWIN,BCE00782125,125 PF7983,A,9,9,57661.72,34,2025
NORTE,DONSSON,DAB14666025,025 DA4666A,A,11,11,12885.22,34,2025
NORTE,BALDWIN,BCE00764125,125 PF7782,A,23,13,44385.38,34,2025
NORTE,BALDWIN,BWS60078125,125 B5089,A,21,12,19162.44,34,2025
NORTE,AUT*PARTS,DAE01057189,189 GA1057,A,9,9,4885.54,34,2025
NORTE,DONSSON,DAB02937025,025 DA2937,A,10,9,31327.41,34,2025
NORTE,DONSSON,DAB04028025,025 DA4028,A,10,10,11646.81,34,2025
NORTE,AUT*PARTS,DAE00951189,189 GA951,A,9,9,3976.06,34,2025
NORTE,BALDWIN,BLS10050125,125 BT223,A,9,9,14438.62,34,2025
NORTE,BALDWIN,BLS00109125,125 BT427,A,24,9,21473.06,34,2025
NORTE,BALDWIN,BLS00046125,125 B233,A,10,9,15835.52,34,2025
NORTE,BALDWIN,BCS00427125,125 BF7675D,A,10,9,39067.74,34,2025
NORTE,BALDWIN,BCE00601125,125 BF7725,A,11,11,8294.57,34,2025
NORTE,BALDWIN,BCS00180125,125 BF5813,A,8,8,40354.56,34,2025
NORTE,BALDWIN,BCS00163125,125 BF1212,A,30,12,34913.02,34,2025
NORTE,DONSSON,DAB04805025,025 DA4805,A,8,8,10232.58,34,2025
NORTE,BALDWIN,BCE00716125,125 PF7744,A,10,9,24034.47,34,2025
NORTE,DONSSON,DAB08056025,025 DA8056,A,7,7,26842.03,34,2025
NORTE,DONSSON,DAB02995025,025 DA2995,A,11,8,16351.45,34,2025
NORTE,DONSSON,DAR02304025,025 DA2304,A,7,8,47578.62,34,2025
NORTE,BALDWIN,BLS00205125,125 B495,A,10,8,39733.52,34,2025
NORTE,DONSSON,DAR08049025,025 DA8049,A,2,9,32481.15,34,2025
NORTE,BALDWIN,BCS20197125,125 BF1249O,A,7,7,53178.57,34,2025
NORTE,DONSSON,DAR02499025,025 DA2499,A,15,10,22705.99,34,2025
NORTE,BALDWIN,BLS00311125,125 BT7237,A,8,8,39183.21,34,2025
NORTE,DONSSON,DAR02450025,025 DA2450,A,7,7,57714.77,34,2025
NORTE,BALDWIN,BCS00191125,125 BF1345,A,9,7,65440.64,34,2025
NORTE,BALDWIN,BLS00294125,125 B7306,A,8,8,20837.17,34,2025
NORTE,BALDWIN,BCS00063125,125 BF5810,A,7,7,19011.18,34,2025
NORTE,BALDWIN,BCS00708125,125 BF9885,A,9,8,131655.27,34,2025
NORTE,AUT*PARTS,DLS00117189,189 GS117,A,8,8,9719.98,34,2025
NORTE,DONSSON,DAB04772025,025 DA4772,A,0,9,8017.17,34,2025
NORTE,DONSSON,DAB04982025,025 DA4982,A,9,7,24978.02,34,2025
NORTE,AUT*PARTS,DLS00050189,189 GS050,A,0,7,5359.93,34,2025
NORTE,RACOR USA,DCE10128138,138 2040V10,A,8,7,32255.81,34,2025
NORTE,DONSSON,DAB09056025,025 DA9056,A,6,6,16379.87,34,2025
NORTE,AUT*PARTS,DCS00540189,189 GS540,A,7,7,22308.48,34,2025
NORTE,AUT*PARTS,DCE00906189,189 G906,A,8,7,5878.56,34,2025
NORTE,DONSSON,DAB02547025,025 DA2547,A,7,7,21847.84,34,2025
NORTE,BALDWIN,BCS00426125,125 BF7546,A,0,7,30856.81,34,2025
NORTE,BALDWIN,BLS00457125,125 B1405,A,10,7,12245.33,34,2025
NORTE,DONSSON,DAB02856025,025 DA2856,A,7,7,26249.95,34,2025
NORTE,DONSSON,DAB02671025,025 DA2671,A,7,7,7630.5,34,2025
NORTE,DONSSON,DAB04663025,025 DA4663,A,8,7,8053.86,34,2025
NORTE,DONSSON,DAB02690025,025 DA2690,A,7,6,33037.07,34,2025
NORTE,BALDWIN,BLS00021125,125 BT237,A,7,7,28624.15,34,2025
NORTE,DONSSON,DAB12524025,025 DA2524UHE,A,6,6,72084.56,34,2025
NORTE,BALDWIN,BCS00348125,125 BF7746D,A,0,6,36935.74,34,2025
NORTE,BALDWIN,BCS00531125,125 BF9894,A,7,7,36921.32,34,2025
NORTE,BALDWIN,BCS00312125,125 BF7766,A,6,7,61096.68,34,2025
NORTE,BALDWIN,BLS00665125,125 B40051,A,0,6,44092.82,34,2025
NORTE,BALDWIN,BCS00682125,125 BF9887,A,0,7,33717.59,34,2025
NORTE,AUT*PARTS,DAE00822189,189 GA822,A,13,8,8156.38,34,2025
NORTE,SUPREME,ALQ20W50051,051 SUP20W50 CUARTOS,A,1,6,19462.2,34,2025
NORTE,BALDWIN,BCS30168125,125 BF1282O,A,8,6,43363.01,34,2025
NORTE,AUT*PARTS,DAE00699189,189 GA699,B,10,6,5392.82,34,2025
NORTE,BALDWIN,BCS00082125,125 BF720,A,14,8,26542.4,34,2025
NORTE,RACOR BRASIL,DCS00539137,137 R90T-DMAX,A,5,6,63403.22,34,2025
NORTE,DONSSON,DAB02738025,025 DA2738,B,15,8,6922.56,34,2025
NORTE,MOBIL NACIONAL,ALQ15W40030,030 MX15W40-12,A,6,6,26121.99,34,2025
NORTE,RACOR USA,DCE20129138,138 2010PM,A,25,8,26698.78,34,2025
NORTE,DONSSON,DAE04304025,025 DA4304,A,6,6,25720.4,34,2025
NORTE,RACOR BRASIL,DCE00390137,137 REC154,A,2,6,31858.76,34,2025
NORTE,BALDWIN,BLS00036125,125 BT230,A,6,6,15579.69,34,2025
NORTE,BALDWIN,BLS00141125,125 BD103,A,14,7,80843.11,34,2025
NORTE,AUT*PARTS,DLS00532189,189 GS532,A,0,7,11454.44,34,2025
NORTE,BALDWIN,BLS00421125,125 BD7095,A,1,6,40010.66,34,2025
NORTE,BALDWIN,BLS00267125,125 B7125,A,6,6,34006.5,34,2025
NORTE,RACOR BRASIL,DCE10126137,137 2020TM,A,15,7,28845.97,34,2025
NORTE,DONSSON,DAB12982025,025 DA2982UHE,A,6,6,71466.45,34,2025
NORTE,BALDWIN,BLS10045125,125 B161S,A,4,5,18445.43,34,2025
NORTE,RACOR BRASIL,DCE01005137,137 RE120LJ10MAQII,A,0,7,23682.0,34,2025
NORTE,AUT*PARTS,DAE01127189,189 GA1127,B,56,5,7691.18,34,2025
NORTE,BALDWIN,BLS00490125,125 B7217,A,7,6,62157.69,34,2025
NORTE,DONSSON,DAB04671025,025 DA4671,B,5,7,8415.77,34,2025
NORTE,BALDWIN,BLS00459125,125 B7350,A,6,6,42516.22,34,2025
NORTE,AUT*PARTS,DLS00264189,189 GS264,A,0,12,17676.12,34,2025
NORTE,BALDWIN,BCS00263125,125 BF7648,A,5,5,20341.82,34,2025
NORTE,AUT*PARTS,DAE00980189,189 GA980,B,5,5,4333.66,34,2025
NORTE,BALDWIN,BLS00106125,125 B7144,A,6,5,39048.95,34,2025
NORTE,DONSSON,DAB02702025,025 DA2702,A,6,5,37347.94,34,2025
NORTE,BALDWIN,BCS10416125,125 BF7950D,A,6,5,40699.8,34,2025
NORTE,BALDWIN,BCS00236125,125 BF1259,A,9,6,36729.7,34,2025
NORTE,DONSSON,DAB08131025,025 DA8131,B,5,5,17383.49,34,2025
NORTE,RACOR BRASIL,DCS30536137,137 R90-30M,A,1,8,39601.31,34,2025
NORTE,AUT*PARTS,DAE00868189,189 GA868,B,13,6,11560.59,34,2025
NORTE,BALDWIN,BLS00320125,125 B7322,A,5,5,57993.83,34,2025
NORTE,AUT*PARTS,DAE01137189,189 GA1137,B,7,5,11933.69,34,2025
NORTE,AUT*PARTS,DCS20115189,189 GS115,B,10,5,11697.66,34,2025
NORTE,BALDWIN,BCE00443125,125 BF840,B,6,5,9195.92,34,2025
NORTE,BALDWIN,BCS00387125,125 BF7886,A,1,5,52872.88,34,2025
NORTE,BALDWIN,BCE00046125,125 BF825,A,25,5,14545.21,34,2025
NORTE,DONSSON,DAB04666025,025 DA4666,B,0,6,8104.21,34,2025
NORTE,RACOR BRASIL,DCE20126137,137 2020PM,A,1,5,29084.18,34,2025
NORTE,BALDWIN,BCS00299125,125 BF940,B,4,4,16652.48,34,2025
NORTE,BALDWIN,BCS00500125,125 BF7952D,A,6,5,49073.42,34,2025
NORTE,BALDWIN,BCS00338125,125 BF7967,A,7,5,31511.75,34,2025
NORTE,AUT*PARTS,DLE00839189,189 G839,B,8,5,5250.39,34,2025
NORTE,BALDWIN,BLE00668125,125 P7188,A,5,5,34268.52,34,2025
NORTE,BALDWIN,BWS40078125,125 B5134,B,6,4,22025.8,34,2025
NORTE,BALDWIN,BHS00073125,125 BT28710,A,10,7,41647.8,34,2025
NORTE,BALDWIN,BWS00303125,125 B5087,A,8,5,60334.96,34,2025
NORTE,BALDWIN,BCS00536125,125 BF1390O,A,2,5,71469.64,34,2025
NORTE,BALDWIN,BCS10661125,125 BF1204,A,5,5,53934.26,34,2025
NORTE,DONSSON,DAB08115025,025 DA8115,B,6,4,13954.11,34,2025
NORTE,BALDWIN,BCS00284125,125 BF1347,A,4,4,68174.73,34,2025
NORTE,DONSSON,DAB04869025,025 DA4869,B,10,5,12968.71,34,2025
NORTE,DONSSON,DAB02869025,025 DA2869,B,9,5,23915.49,34,2025
NORTE,DONSSON,DAR02986025,025 DA2986,B,4,4,13535.16,34,2025
NORTE,BALDWIN,BLS00202125,125 B7030,A,9,5,61753.93,34,2025
NORTE,BALDWIN,BLS00259125,125 B1406,B,9,5,14999.33,34,2025
NORTE,DONSSON,DAB02663025,025 DA2663,B,8,4,17005.85,34,2025
NORTE,AUT*PARTS,DAE01115189,189 GA1115,B,4,4,6909.12,34,2025
NORTE,BALDWIN,BLS00264125,125 B7155,A,4,4,53058.33,34,2025
NORTE,DONSSON,DAB02688025,025 DA2688,A,4,4,39411.7,34,2025
NORTE,DONSSON,DAB04690025,025 DA4690,B,6,4,12683.06,34,2025
NORTE,AUT*PARTS,DLS00070189,189 GS070,B,7,4,3669.3,34,2025
NORTE,AUT*PARTS,DLS00738189,189 GS738,B,4,4,9487.62,34,2025
NORTE,BALDWIN,BLS00514125,125 B7375,A,6,5,35654.08,34,2025
NORTE,RACOR USA,DCE10129138,138 2010TM,B,9,5,25628.18,34,2025
NORTE,AUT*PARTS,DLS00457189,189 GS457,B,36,4,7275.13,34,2025
NORTE,BALDWIN,BLS00145125,125 B1400,B,31,8,15191.12,34,2025
NORTE,DONSSON,DAB08161025,025 DA8161,B,6,4,17481.48,34,2025
NORTE,BALDWIN,BCS10310125,125 BF1277SPS,A,8,5,96006.09,34,2025
NORTE,AUT*PARTS,DLS00311189,189 GS311,B,7,4,9131.67,34,2025
NORTE,BALDWIN,BDS00668125,125 BF46039D,A,4,4,57426.91,34,2025
NORTE,DONSSON,DAR02123025,025 DA2123,A,4,4,55622.79,34,2025
NORTE,AUT*PARTS,DCE00991189,189 G991,B,1,4,9082.62,34,2025
NORTE,DONSSON,DAR08054025,025 DA8054,B,4,4,18880.8,34,2025
NORTE,BALDWIN,BLS00422125,125 BD7325,A,5,4,43781.89,34,2025
NORTE,RACOR BRASIL,DCE01002137,137 RE160J10MAQII,B,0,4,25822.25,34,2025
NORTE,DONSSON,DAB02881025,025 DA2881,A,4,4,43315.8,34,2025
NORTE,BALDWIN,BWS10084125,125 B5176,B,4,4,29046.67,34,2025
NORTE,BALDWIN,DCE00047125,125 BF884,B,0,4,34555.56,34,2025
NORTE,AUT*PARTS,DCS00242189,189 GS242,B,6,4,11788.88,34,2025
NORTE,BALDWIN,BCS10417125,125 BF7949D,B,4,4,42647.06,34,2025
NORTE,AUT*PARTS,DAE01122189,189 GA1122,B,0,4,9275.84,34,2025
NORTE,BALDWIN,BLS00278125,125 B1446,A,6,5,27324.57,34,2025
NORTE,BALDWIN,BCS00015125,125 BF957,B,4,4,22687.21,34,2025
NORTE,BALDWIN,BLE00135125,125 P294,A,2,4,67759.71,34,2025
NORTE,AUT*PARTS,DCE00797189,189 G797,B,0,5,6436.74,34,2025
NORTE,DONSSON,DAB02864025,025 DA2864,B,4,4,19883.11,34,2025
NORTE,BALDWIN,BCE00654125,125 BF7965,A,6,4,55181.96,34,2025
NORTE,BALDWIN,BCS00412125,125 BF7815,B,12,4,32662.56,34,2025
NORTE,DONSSON,DAB04864025,025 DA4864,B,4,4,11844.58,34,2025
NORTE,BALDWIN,BCE00781125,125 PF7982,A,6,4,59365.02,34,2025
NORTE,DONSSON,DAR02017025,025 DA2017,B,2,3,21859.54,34,2025
NORTE,DONSSON,DAB08010025,025 DA8010,B,7,4,39754.24,34,2025
NORTE,BALDWIN,BCS00062125,125 BF5800,B,4,4,25462.8,34,2025
NORTE,AUT*PARTS,DCS00235189,189 GS235,B,0,4,10467.42,34,2025
NORTE,BALDWIN,BHS00325125,125 BT8415,A,4,4,88716.84,34,2025
NORTE,BALDWIN,BLS00044125,125 B178,B,7,4,12301.23,34,2025
NORTE,BALDWIN,BCE10551125,125 151W,B,0,4,26526.15,34,2025
NORTE,DONSSON,DAB04738025,025 DA4738,B,10,4,9881.16,34,2025
NORTE,BALDWIN,BLS00234125,125 BT267,B,4,4,26667.66,34,2025
NORTE,DONSSON,DAR02708025,025 DA2708,A,3,3,37002.06,34,2025
NORTE,BALDWIN,BLE00033125,125 P20HD,B,4,3,24172.25,34,2025
NORTE,BALDWIN,BLS00054125,125 B96,A,19,4,45300.25,34,2025
NORTE,BALDWIN,BHS00153125,125 BT8840MPG,A,7,4,89946.03,34,2025
NORTE,DONSSON,DAB02957025,025 DA2957,B,3,3,34732.4,34,2025
NORTE,DONSSON,DAB08137025,025 DA8137,A,4,4,106601.74,34,2025
NORTE,DONSSON,DAB02926025,025 DA2926,A,6,4,38199.0,34,2025
NORTE,BALDWIN,BCS00282125,125 BF7657,A,4,4,39888.87,34,2025
NORTE,BALDWIN,BCS00281125,125 BF7656,B,5,4,33674.12,34,2025
NORTE,DONSSON,DAB02932025,025 DA2932,B,3,3,23812.17,34,2025
NORTE,DONSSON,DAB04937025,025 DA4937,B,3,3,11527.63,34,2025
NORTE,DONSSON,DAB04688025,025 DA4688,B,3,3,16911.66,34,2025
NORTE,DONSSON,DAB04968025,025 DA4968,B,16,4,10352.73,34,2025
NORTE,BALDWIN,BCS00444125,125 BF1365,A,5,4,44029.33,34,2025
NORTE,BALDWIN,BLS00297125,125 BC7173,A,2,4,44908.06,34,2025
NORTE,BALDWIN,BLS00077125,125 B7577,A,4,3,54586.89,34,2025
NORTE,DONSSON,DAE09142025,025 DA9142,B,0,3,10031.0,34,2025
NORTE,DONSSON,DAB08234025,025 DA8234,B,5,3,25675.26,34,2025
NORTE,BALDWIN,BCS00450125,125 BF1399SP,A,4,3,62410.37,34,2025
NORTE,BALDWIN,BLS00022125,125 BT364,B,4,3,19281.84,34,2025
NORTE,BALDWIN,BLS00279125,125 B7131,B,3,3,28790.3,34,2025
NORTE,BALDWIN,BCS00568125,125 BF9828D,B,4,3,44295.67,34,2025
NORTE,AUT*PARTS,DCE00868189,189 G868,B,3,3,14872.02,34,2025
NORTE,DONSSON,DAR02369025,025 DA2369,B,3,3,40423.06,34,2025
NORTE,DONSSON,DAP02020025,025 DA2020,B,4,3,25852.39,34,2025
NORTE,DONSSON,DAR02265025,025 DA2265,B,2,3,42286.93,34,2025
NORTE,AUT*PARTS,DLE00668189,189 G668,B,6,4,10407.88,34,2025
NORTE,BALDWIN,BCS00535125,125 BF1349,A,3,3,64447.38,34,2025
NORTE,BALDWIN,BCS00257125,125 BF1380,B,2,3,48740.6,34,2025
NORTE,MOBIL NACIONAL,ALB15W40030,030 MX15W40-5,A,2,4,444003.26,34,2025
NORTE,DONSSON,DAB04881025,025 DA4881,B,3,3,16040.87,34,2025
NORTE,BALDWIN,BLS00670125,125 B1434,B,4,3,20123.29,34,2025
NORTE,OTROS,DCS00744136,136 FLP434,B,1,3,20078.84,34,2025
NORTE,BALDWIN,BLS00157125,125 B309,B,3,3,40922.9,34,2025
NORTE,DONSSON,DAE04265025,025 DA4265,B,3,3,23151.4,34,2025
NORTE,BALDWIN,BCS00564125,125 BF1391O,A,5,4,179846.05,34,2025
NORTE,DONSSON,DAR03071025,025 DA3071,B,5,3,23535.82,34,2025
NORTE,AUT*PARTS,DCE10968189,189 G968KIT,B,0,3,8222.46,34,2025
NORTE,BALDWIN,BCS10076125,125 BF330,B,7,3,23155.42,34,2025
NORTE,BALDWIN,BLS00207125,125 BD7028,B,0,3,50641.25,34,2025
NORTE,DONSSON,DAR02996025,025 DA2996,A,5,4,72482.36,34,2025
NORTE,DONSSON,DAE02117025,025 DA2117,B,5,3,57961.35,34,2025
NORTE,AUT*PARTS,DCS00740189,189 GS740,B,13,4,26497.0,34,2025
NORTE,RACOR BRASIL,DCS10536137,137 R90-10M,B,0,3,47942.77,34,2025
NORTE,DONSSON,DAE04071025,025 DA4071,B,4,3,21606.52,34,2025
NORTE,DONSSON,DAR04986025,025 DA4986,B,3,3,15969.99,34,2025
NORTE,AUT*PARTS,DLS00207189,189 GS207,B,0,3,12542.93,34,2025
NORTE,BALDWIN,BHS00616125,125 BT9440,B,0,3,59492.41,34,2025
NORTE,DONSSON,DAB08011025,025 DA8011,B,14,3,16785.76,34,2025
NORTE,BALDWIN,BAE06003125,125 PA5454,A,0,6,263961.5,34,2025
NORTE,DONSSON,DAE08142025,025 DA8142,B,1,3,36760.07,34,2025
NORTE,DONSSON,DAR02315025,025 DA2315,B,0,2,65496.9,34,2025
NORTE,DONSSON,DAB04547025,025 DA4547,B,6,3,10959.64,34,2025
NORTE,DONSSON,DAB02805025,025 DA2805,B,3,3,27666.4,34,2025
NORTE,DONSSON,DAB08170025,025 DA8170,B,5,3,16758.17,34,2025
NORTE,BALDWIN,BCS00028125,125 BF957D,B,12,2,23007.11,34,2025
NORTE,BALDWIN,BCS00332125,125 BF7679D,B,3,3,36956.84,34,2025
NORTE,DONSSON,DAE04315025,025 DA4315,B,2,2,21191.91,34,2025
NORTE,DONSSON,DAR12523025,025 DA2523UHE,A,4,3,96676.78,34,2025
NORTE,PURE GUARD,ALQ20W50116,116 PG20W50 CUARTOS,B,0,5,23399.81,34,2025
NORTE,RACOR USA,DCE10930138,138 R61691T,B,4,3,60459.8,34,2025
NORTE,DONSSON,DAB04932025,025 DA4932,B,3,2,11864.02,34,2025
NORTE,BALDWIN,BCE00663125,125 PF7761,B,4,2,45974.01,34,2025
NORTE,OTROS,DCE00165145,145 146483EVA,B,4,3,3991.85,34,2025
NORTE,DONSSON,DAB08068025,025 DA8068,B,0,3,29449.59,34,2025
NORTE,DONSSON,DAE04369025,025 DA4369,B,2,2,22381.76,34,2025
NORTE,DONSSON,DAB02832025,025 DA2832,B,3,3,28556.71,34,2025
NORTE,DONSSON,DAB04946025,025 DA4946,B,4,2,10220.85,34,2025
NORTE,BALDWIN,BCS00134125,125 BF979,B,3,3,29136.44,34,2025
NORTE,DONSSON,DAR02036025,025 DA2036,B,4,3,52614.6,34,2025
NORTE,DONSSON,DAB08037025,025 DA8037,B,3,2,33506.24,34,2025
NORTE,BALDWIN,BAP08109125,125 CA5450,A,3,3,114877.32,34,2025
NORTE,DONSSON,DAB02873025,025 DA2873,B,2,2,45808.0,34,2025
NORTE,AUT*PARTS,DAP08203189,189 DA8203,B,0,3,31371.96,34,2025
NORTE,BALDWIN,BCS00007125,125 BF7683,B,3,2,16775.13,34,2025
NORTE,AUT*PARTS,DCE00990189,189 G990,B,0,3,9630.05,34,2025
NORTE,BALDWIN,BAP09109125,125 PA5451,B,3,2,79779.67,34,2025
NORTE,AUT*PARTS,DLS00136189,189 GS136,B,1,2,20060.94,34,2025
NORTE,DONSSON,DAB08031025,025 DA8031,B,3,2,17955.23,34,2025
NORTE,BALDWIN,BCE00738125,125 PF7930,B,5,3,39516.91,34,2025
NORTE,URSA,ALG15W40050,050 URSA-S-15W40-6/1,B,4,3,75957.76,34,2025
NORTE,BALDWIN,BCE00961125,125 PF46049,B,2,2,61250.36,34,2025
NORTE,DONSSON,DAB09031025,025 DA9031,B,3,2,10397.8,34,2025
NORTE,BALDWIN,BLS00289125,125 BA5374,A,3,3,108980.78,34,2025
NORTE,RACOR BRASIL,DCS00564137,137 R160T,B,2,2,83355.68,34,2025
NORTE,DONSSON,DAB02976025,025 DA2976,B,3,3,46162.66,34,2025
NORTE,AUT*PARTS,DCE00633189,189 G633,B,17,2,17699.09,34,2025
NORTE,DONSSON,DAB08191025,025 DA8191,B,3,2,32226.55,34,2025
NORTE,BALDWIN,BCS00505125,125 BF7922,B,4,2,40914.9,34,2025
NORTE,BALDWIN,BCS00192125,125 BF1346,B,1,2,79194.68,34,2025
NORTE,BALDWIN,BCS00031125,125 BF877,B,5,2,33048.58,34,2025
NORTE,DONSSON,DAB12547025,025 DA2547UHE,B,2,2,39145.95,34,2025
NORTE,BALDWIN,BCS00104125,125 BF7602,B,3,2,31730.13,34,2025
NORTE,BALDWIN,BLS10077125,125 B7685,B,5,2,57402.96,34,2025
NORTE,BALDWIN,BCS10060125,125 BF587D,B,2,2,29094.82,34,2025
NORTE,HIDROCOOL,DRGCOOLV035,035 COOLV - GALON,B,4,2,13412.96,34,2025
NORTE,BALDWIN,BCS00363125,125 BF7814,B,5,2,52936.19,34,2025
NORTE,DONSSON,DAB09037025,025 DA9037,B,4,2,20299.8,34,2025
NORTE,BALDWIN,BLS00644125,125 B7298,B,1,2,22887.59,34,2025
NORTE,BALDWIN,BHS10073125,125 BT8309MPG,B,6,3,97993.84,34,2025
NORTE,DONSSON,DAB02612025,025 DA2612,B,2,2,12211.32,34,2025
NORTE,DONSSON,DAB02859025,025 DA2859,B,2,2,21609.65,34,2025
NORTE,DONSSON,DAB08151025,025 DA8151,B,3,2,26159.01,34,2025
NORTE,AUT*PARTS,DCS00343189,189 GS343,B,2,2,10487.92,34,2025
NORTE,BALDWIN,BLS10021125,125 BT217,B,4,2,23790.33,34,2025
NORTE,DONSSON,DAB08129025,025 DA8129,B,2,2,20537.68,34,2025
NORTE,BALDWIN,BHE00892125,125 PT9443,A,1,2,143381.0,34,2025
NORTE,BALDWIN,BLS00023125,125 B975,B,2,2,23482.71,34,2025
NORTE,BALDWIN,BLS10141125,125 BD7309,B,3,2,87284.02,34,2025
NORTE,BALDWIN,BCS00734125,125 BF781,B,1,2,35726.57,34,2025
NORTE,DONSSON,DAB09196025,025 DA9196,B,3,2,16777.28,34,2025
NORTE,DONSSON,DAB08196025,025 DA8196,B,3,2,37650.52,34,2025
NORTE,DONSSON,DAB02975025,025 DA2975,B,8,2,13995.73,34,2025
NORTE,BALDWIN,BLE00608125,125 P7199,B,3,2,32648.69,34,2025
NORTE,BALDWIN,BCS00235125,125 BF7532,B,2,2,56464.25,34,2025
NORTE,BALDWIN,BLS00195125,125 B7121,B,3,3,70446.79,34,2025
NORTE,BALDWIN,BCS00076125,125 BF941,B,2,2,22721.51,34,2025
NORTE,BALDWIN,BCS00273125,125 BF1224,B,0,2,46034.26,34,2025
NORTE,AUT*PARTS,DLE00664189,189 G664,B,4,2,16570.36,34,2025
NORTE,BALDWIN,BCS00011125,125 BF797,B,2,2,36456.99,34,2025
NORTE,AUT*PARTS,DAE01093189,189 GA1093,B,0,2,7703.25,34,2025
NORTE,DONSSON,DAP04020025,025 DA4020,B,3,2,7625.26,34,2025
NORTE,AUT*PARTS,DCS00679189,189 GS679,B,11,3,18203.44,34,2025
NORTE,HIDROCOOL,DRBCOOLV035,035 COOLV - GARRAFA,B,2,2,54700.0,34,2025
NORTE,SUPREME,ALQ10W30051,051 SUP10W30 CUARTOS,B,26,2,19450.06,34,2025
NORTE,OTROS,DCX00923139,139 F1004CUP,B,1,2,22104.0,34,2025
NORTE,AUT*PARTS,DLE00634189,189 G634,B,2,2,5262.2,34,2025
NORTE,DONSSON,DAB08168025,025 DA8168,B,2,2,18729.84,34,2025
NORTE,DONSSON,DAB02882025,025 DA2882,B,0,2,33364.46,34,2025
NORTE,BALDWIN,BLS00072125,125 B95,B,4,2,46866.06,34,2025
NORTE,AUT*PARTS,DCS10014189,189 GS014A,B,4,2,10560.62,34,2025
NORTE,DONSSON,DAB02654025,025 DA2654,B,2,2,56892.32,34,2025
NORTE,BALDWIN,BAP08050125,125 CA5500,A,3,3,396473.98,34,2025
NORTE,BALDWIN,BCS00585125,125 BF1346O,B,4,2,79813.23,34,2025
NORTE,BALDWIN,BLS00024125,125 B7431,B,0,2,19640.76,34,2025
NORTE,DONSSON,DAB12872025,025 DA2872A,B,12,2,26716.59,34,2025
NORTE,SUPREME,ALG10W30051,051 SUP10W30 GALON,B,7,2,74063.71,34,2025
NORTE,BALDWIN,BCS00484125,125 BF7954D,B,4,2,40481.48,34,2025
NORTE,DONSSON,DAB12570025,025 DA2570UHE,B,5,2,18775.78,34,2025
NORTE,BALDWIN,BLS00414125,125 BT8409,B,2,2,32359.14,34,2025
NORTE,BALDWIN,BCS00305125,125 BF9821,B,2,2,30400.07,34,2025
NORTE,DONSSON,DAB18093025,025 DA8093UHE,B,7,3,83173.57,34,2025
NORTE,DONSSON,DAB02978025,025 DA2978,B,3,2,14051.64,34,2025
NORTE,RACOR USA,DCS10257138,138 R12T,B,0,2,71403.79,34,2025
NORTE,BALDWIN,BHE00009125,125 PT189,B,2,2,25273.28,34,2025
NORTE,BALDWIN,BHS00337125,125 BT8382,B,2,2,89045.9,34,2025
NORTE,AUT*PARTS,DCS00766189,189 GS766,B,0,2,37752.0,34,2025
NORTE,DONSSON,DAB02524025,025 DA2524,B,6,2,51706.08,34,2025
NORTE,BALDWIN,BLS00399125,125 B7451,B,6,2,43822.96,34,2025
